ELEMENT,MOL,RESIDUE_NUM,X,Y,Z
HW2,HOH,110,3.715376494073559,17.668961344787103,12.776117796412535
MW,HOH,110,3.5329626650056274,17.23574396190871,12.039899202240575
OW,HOH,111,14.57987,2.73013,11.38513
HW1,HOH,111,14.674680388476466,2.4333486715668533,10.480048979963453
HW2,HOH,111,15.4760532650382,2.8927898600258852,11.67947691012788
MW,HOH,111,14.706729143988307,2.7129608338683555,11.306948665424654
OW,HOH,112,17.2212,3.33321,11.98821
HW1,HOH,112,17.957740702817496,3.7186159689924954,12.462766829324023
HW2,HOH,112,16.706125819340787,4.084295565328096,11.693576480396382
MW,HOH,112,17.24955038682985,3.4786946281633973,12.011242354418943
OW,HOH,113,13.91939,0.10656,12.00537
HW1,HOH,113,14.375299547181905,0.9451117561180513,12.077585301008325
HW2,HOH,113,13.513335096358498,0.12800627111010682,11.138823955358307
MW,HOH,113,13.925771995869445,0.21665012336140188,11.903686081214506
OW,HOH,114,14.57987,14.57987,5.92487
HW1,HOH,114,14.337321551328335,14.0124977269124,5.193096007582681
HW2,HOH,114,15.510289703652813,14.404894577598142,6.0660590491854816
MW,HOH,114,14.667925819804278,14.484840538552403,5.849268001858984
OW,HOH,115,17.2212,13.97679,5.32179
HW1,HOH,115,17.995484415477012,13.49528618874398,5.030468988235742
HW2,HOH,115,17.250538996383995,13.923106914213193,6.277032008075223
MW,HOH,115,17.324073492434675,13.908279620148605,5.406779897734624
OW,HOH,116,13.91939,17.20344,5.30462
HW1,HOH,116,13.23976208062425,17.815173902051193,5.0215658357730675
HW2,HOH,116,14.151002955643717,17.493491884847252,6.186924958319142
MW,HOH,116,13.862038679341762,17.31887946076852,5.381331331604635
OW,HOH,117,5.92487,2.73013,2.73013
HW1,HOH,117,5.367383449636325,3.4462178963375543,2.4257302756531054
HW2,HOH,117,5.351129660599925,2.1963015078494816,3.2797482449786304
MW,HOH,117,5.7800593098578155,2.753461402695652,2.7615209292023133
OW,HOH,118,5.32179,3.33321,0.0888
HW1,HOH,118,5.858574649202008,2.6004731497288938,-0.21317079732294697
HW2,HOH,118,5.600076943206077,4.073046475290111,-0.45103722988630834
MW,HOH,118,5.426128997666996,3.334118837659408,-0.018961583896633105
OW,HOH,119,5.26439,0.10656,3.35037
HW1,HOH,119,5.794959977240919,0.9021676585224243,3.392091580159876
HW2,HOH,119,4.588630608151587,0.30251213343077954,2.701383487403174
MW,HOH,119,5.245804003219953,0.23349161653889922,3.27263276199666
OW,HOH,120,2.73013,5.92487,2.73013
HW1,HOH,120,2.964699887665923,6.323309109926186,1.8920044209358444
HW2,HOH,120,2.8563492284086878,4.9859568410042465,2.5931887799655255
MW,HOH,120,2.776315359778235,5.855682800899694,2.6053096855344444
OW,HOH,121,3.33321,5.32179,0.0888
HW1,HOH,121,2.9318178422804717,5.917994903589692,-0.5433855184650052
HW2,HOH,121,2.642461777519585,4.692918795767471,0.2976648846198828
MW,HOH,121,3.19340285466072,5.3176083193988,0.03460985150437673
OW,HOH,122,0.0888,5.32179,3.33321
HW1,HOH,122,-0.8272703862117272,5.584946832781962,3.4215467294281567
HW2,HOH,122,0.5809087130975777,6.140265543414286,3.3977154371827236
MW,HOH,122,0.03452779074380241,5.460251994047739,3.3527756413669327
OW,HOH,123,14.57987,11.38513,2.73013
HW1,HOH,123,14.4268,11.044178932099223,1.8489034846832406
HW2,HOH,123,15.49729,11.658186771448653,2.7257975565741632
MW,HOH,123,14.67771602188275,11.376438710909442,2.61676776901211
OW,HOH,124,13.97679,11.98821,0.0888
HW1,HOH,124,14.228422229931487,12.8979260417249,0.24792482329317655
HW2,HOH,124,13.339843169750743,12.036571456678981,-0.6240718514875684
MW,HOH,124,13.927465082338673,12.110855479000715,0.017913699433222324
OW,HOH,125,17.2212,11.98821,3.33321
HW1,HOH,125,16.505902636056053,11.992084711682612,3.9692614837214206
HW2,HOH,125,17.520940040264225,11.079339708939562,3.314668277045759
MW,HOH,125,17.168003648869885,11.872359647067974,3.412258699633463
OW,HOH,126,11.38513,14.57987,2.73013
HW1,HOH,126,11.595818869123116,13.934576302441084,2.0552662853002364
HW2,HOH,126,11.334617406748402,15.411755497676841,2.25932531429907
MW,HOH,126,11.405634495838322,14.603756001645161,2.583470622259459
OW,HOH,127,11.98821,13.97679,0.0888
HW1,HOH,127,11.732998981244126,13.853523399668699,-0.8254748759800584
HW2,HOH,127,11.161057540344366,14.10121829419272,0.5541641820014985
MW,HOH,127,11.849654416047962,13.976938710830098,0.031334015063221865
OW,HOH,128,12.04561,17.20344,3.35037
HW1,HOH,128,11.969577720674938,17.76781428880892,2.580996021734514
HW2,HOH,128,11.586710033452004,16.400057053877177,3.104972972346313
MW,HOH,128,11.977132218570702,17.17284400822437,3.2204670680301595
OW,HOH,129,0.0,0.0,0.0
HW1,HOH,129,0.281337693028789,-0.8173340903156348,0.41113644558607676
HW2,HOH,129,-0.15885542091028343,0.5949765493916799,0.7327939345555387
MW,HOH,129,0.015679208579781827,-0.02846444798199747,0.1464368901781632
OW,HOH,130,4.32748,4.31665,4.31671
HW1,HOH,130,3.7400708947395453,3.6303130701252173,4.633137393484143
HW2,HOH,130,5.1779059174483875,4.099588889783211,4.698657069583635
MW,HOH,130,4.361149325257895,4.201004151370925,4.406110357160571
OW,HOH,131,8.655,8.655,0.0
HW1,HOH,131,8.554940490393959,9.545758652459478,0.3357919105725659
HW2,HOH,131,8.19532817061979,8.106015072853639,0.6352451878136174
MW,HOH,131,8.583347635451153,8.698751160340075,0.1243044641560248
OW,HOH,132,0.0,8.655,8.655
HW1,HOH,132,-0.3405599574650284,9.549445991046781,8.66929594599035
HW2,HOH,132,0.762504838688079,8.679267064493434,9.233114668693105
MW,HOH,132,0.054014035561543,8.772606355382164,8.730835706113549
OW,HOH,133,8.655,0.0,8.655
HW1,HOH,133,9.607607461434638,0.09339025384248814,8.661031128110864
HW2,HOH,133,8.407575310094005,0.004428438022626081,9.579651556729129
MW,HOH,133,8.745271902785804,0.012521972741251847,8.77413861234611
OW,HOH,134,12.98252,12.99335,4.31671
HW1,HOH,134,13.242197534565134,12.4519345507955,5.0621387799681905
HW2,HOH,134,12.046792660721579,12.822169125195217,4.2101814877227755
MW,HOH,134,12.895977468455804,12.902129073052162,4.398496942596173
OW,HOH,135,4.32748,12.99335,12.99329
HW1,HOH,135,4.940095438035659,12.997203805008382,13.728755860980192
HW2,HOH,135,4.869681219433022,12.792827226743496,12.230372021413269
MW,HOH,135,4.475310465018963,12.968173999253139,12.989775797736563
OW,HOH,136,12.98252,4.31665,12.9933
HW1,HOH,136,12.549161018652564,5.163906797245393,13.096203467905564
HW2,HOH,136,13.67009219071684,4.475741892775562,12.346639687930415
MW,HOH,136,13.015062357881654,4.445474773919627,12.92369256352068
OW,HOH,137,-11.37513,5.92487,23.224870000000003
HW1,HOH,137,-11.4209277650581,6.855932999096898,23.007502170208255
HW2,HOH,137,-11.080685706424193,5.905217665936219,24.135450124561533
MW,HOH,137,-11.343300244429367,6.041541561293914,23.31360953733687
OW,HOH,138,-11.97821,5.32179,25.8662
HW1,HOH,138,-12.079585000846956,5.84446860474277,25.0707393792604
HW2,HOH,138,-12.609767273689148,4.609339493886375,25.767328598225912
MW,HOH,138,-12.072034173968515,5.297496907026536,25.751714711002396
OW,HOH,139,-9.63929,4.2387,26.94929
HW1,HOH,139,-10.04806913425004,5.091419462705875,26.800982869273284
HW2,HOH,139,-9.124636210494536,4.354934732228792,27.747944103959508
MW,HOH,139,-9.62573676674959,4.3627378273840005,27.032542259010032
OW,HOH,140,-7.65071,4.2387,24.96071
HW1,HOH,140,-7.1392351531081495,4.635018097949578,24.25533393672978
HW2,HOH,140,-7.863042560473893,3.362198266806171,24.63994559475713
MW,HOH,140,-7.612416178186816,4.177230701273177,24.82935163964557
OW,HOH,141,-8.7338,5.32179,22.62179
HW1,HOH,141,-9.440693141398558,4.761090332142843,22.302187581034573
HW2,HOH,141,-9.163922504164733,6.1479131487086045,22.842573569766504
MW,HOH,141,-8.879351720725865,5.355767407883282,22.609139995053123
OW,HOH,142,-13.061300000000001,7.66071,26.94929
HW1,HOH,142,-12.3769202645619,7.021078085164232,26.75251281904346
HW2,HOH,142,-12.854824694516841,7.969346890598313,27.83152502072149
MW,HOH,142,-12.94725980659601,7.618338643442639,27.03703687353875
OW,HOH,143,-13.09629,9.63809,24.94989
HW1,HOH,143,-13.067452252723669,10.227661432826215,24.196360785418857
HW2,HOH,143,-13.365350146730638,10.195159200745795,25.680305756553572
MW,HOH,143,-13.127041365413401,9.784873835316464,24.9469311985086
OW,HOH,144,-12.035610000000002,8.54844,22.60462
HW1,HOH,144,-11.532658063934322,8.836882295055037,23.366246901462368
HW2,HOH,144,-12.894478763863292,8.316629898567559,22.957955634112697
MW,HOH,144,-12.081171648094623,8.555689604051107,22.7473486565766
OW,HOH,145,-9.708960000000001,9.68721,21.55266
HW1,HOH,145,-10.122024409131754,9.071092851833729,22.157658799704674
HW2,HOH,145,-8.90359974102707,9.24944616509536,21.277014905328187
MW,HOH,145,-9.658741398170903,9.552300519092864,21.594821247896657
OW,HOH,146,-7.643280000000001,7.66856,21.5634
HW1,HOH,146,-7.051075448897668,8.419918937330344,21.53189607091965
HW2,HOH,146,-8.072452190969964,7.736853050700288,22.416265870594017
MW,HOH,146,-7.622409890917634,7.773485343569157,21.668544238245577
OW,HOH,147,-5.9148700000000005,11.38513,23.224870000000003
HW1,HOH,147,-6.327595809592542,11.74626469678116,22.440347155095562
HW2,HOH,147,-5.813763412576925,10.452390280199985,23.03512383696356
MW,HOH,147,-5.954761020123607,11.311957660638983,23.100151812427992
OW,HOH,148,-5.31179,11.98821,25.8662
HW1,HOH,148,-5.743393744634589,11.253677426954745,26.302563101273375
HW2,HOH,148,-5.692539154447585,12.766438935866661,26.27316738710528
MW,HOH,148,-5.415780972120246,11.993803661637758,25.974156477294812
OW,HOH,149,-7.65071,13.0713,26.94929
HW1,HOH,149,-7.420793192955356,13.999808559325425,26.984568863329535
HW2,HOH,149,-7.371433474327178,12.722577369614097,27.79583225391581
MW,HOH,149,-7.5855271099946044,13.14551959402149,27.062173742179183
OW,HOH,150,-9.63929,13.0713,24.96071
HW1,HOH,150,-8.94736382786008,12.929033167500265,24.314781065535623
HW2,HOH,150,-9.178315283067551,13.12782283258689,25.79768962552585
MW,HOH,150,-9.491704776449513,13.060323733509797,24.985166793482456
OW,HOH,151,-8.5562,11.98821,22.62179
HW1,HOH,151,-7.970233272302286,12.4607286521565,23.21305529206054
HW2,HOH,151,-8.30179405567729,12.281403433273077,21.746836635140582
MW,HOH,151,-8.4486221588851,12.0862303852513,22.585474503985147
OW,HOH,152,-4.2287,9.64929,26.94929
HW1,HOH,152,-3.772275178644741,9.609781279743647,27.789737577767063
HW2,HOH,152,-4.799729181460673,8.881074240884676,26.949956458715853
MW,HOH,152,-4.243370740795099,9.545891521444583,27.056962744710663
OW,HOH,153,-4.193710000000001,7.6719,24.94989
HW1,HOH,153,-4.100741785555654,6.88261419297341,24.416397166281108
HW2,HOH,153,-3.5422588172254494,8.278071121520801,24.59719365284589
MW,HOH,153,-4.098415335735955,7.648459110976579,24.83644709297579
OW,HOH,154,-5.254390000000001,8.76156,22.60462
HW1,HOH,154,-5.691580593692996,9.41303692788712,22.056282585612543
HW2,HOH,154,-5.6498520392992475,8.871407201546832,23.469356380745953
MW,HOH,154,-5.360979582977022,8.859018673943167,22.645122885047417
OW,HOH,155,-11.37513,11.38513,28.68513
HW1,HOH,155,-10.626618952241977,11.32650479183981,28.091385592655932
HW2,HOH,155,-11.358435981202268,10.562532936877105,29.174299856366858
MW,HOH,155,-11.277174519281736,11.272322917329062,28.67174319578296
OW,HOH,156,-11.97821,11.98821,26.0438
HW1,HOH,156,-12.73084566006451,12.514495585789614,25.77400579493002
HW2,HOH,156,-11.217245064839208,12.491794669361344,25.75472862120239
MW,HOH,156,-11.977143752294975,12.120045818043952,25.97225846255168
OW,HOH,157,-8.7338,11.98821,29.28821
HW1,HOH,157,-9.356260135875226,11.66699056120422,29.940580538180498
HW2,HOH,157,-9.133273911686183,11.768243595110683,28.446626499447493
MW,HOH,157,-8.864619887722142,11.918931682601103,29.263988457961993
OW,HOH,158,-12.035610000000002,8.76156,29.30537
HW1,HOH,158,-11.558269116892527,9.529357787078261,28.990932443127576
HW2,HOH,158,-12.748979554689498,9.12167206948309,29.8322938248122
MW,HOH,158,-12.065824517648423,8.90594606987227,29.332570805943114
OW,HOH,159,-9.708960000000001,7.62279,30.35734
HW1,HOH,159,-9.243530000000003,8.446013691508165,30.505374740313453
HW2,HOH,159,-9.2499,6.98575591851004,30.904775395293584
MW,HOH,159,-9.590614126028154,7.646624516459975,30.44636856820489
OW,HOH,160,-7.643280000000001,9.64144,30.346600000000002
HW1,HOH,160,-6.709012932780422,9.690871514642485,30.144299763793818
HW2,HOH,160,-7.6760492045206705,9.38178942636304,31.26732801029679
MW,HOH,160,-7.527877397002827,9.614529424155759,30.438567422914694
OW,HOH,161,-5.9148700000000005,5.92487,28.68513
HW1,HOH,161,-6.1679168443849575,5.005231762667902,28.76557210267967
HW2,HOH,161,-6.577505729191984,6.306640777947915,28.109459321223277
MW,HOH,161,-6.032088417128098,5.856016475827927,28.621734767326807
OW,HOH,162,-5.31179,5.32179,26.0438
HW1,HOH,162,-4.357117250470626,5.391019506570019,26.049684770691634
HW2,HOH,162,-5.508008282009896,4.6537064837605735,26.70060184898815
MW,HOH,162,-5.214698677404358,5.245129461588689,26.12863188263308
OW,HOH,163,-8.5562,5.32179,29.28821
HW1,HOH,163,-9.362214095419928,5.308937685390398,28.77205809814012
HW2,HOH,163,-7.856813240286996,5.212952723030819,28.643818432022822
MW,HOH,163,-8.569849585429292,5.306212264092992,29.139646433903895
OW,HOH,164,-5.254390000000001,8.54844,29.30537
HW1,HOH,164,-5.077933837391815,9.489086583940626,29.322189209209256
HW2,HOH,164,-4.395207655589376,8.145285604514159,29.180871075291748
MW,HOH,164,-5.121815776123008,8.617245484965466,29.29158569726036
OW,HOH,165,-1.58737,15.71263,33.01263
HW1,HOH,165,-2.0473896373214924,14.873264607837779,33.003361849215715
HW2,HOH,165,-1.5167383143795494,15.937347350297243,33.940396945068535
MW,HOH,165,-1.6372163557833705,15.633947634912658,33.13020892735634
OW,HOH,166,-0.9842900000000014,16.31571,30.3713
HW1,HOH,166,-0.9686486760558044,16.002113817764577,29.467063862880586
HW2,HOH,166,-1.1817516457591366,15.537141120486602,30.89194320096142
MW,HOH,166,-1.0075651948544948,16.17589969512468,30.322195476123003
OW,HOH,167,-4.2287,16.31571,33.61571
HW1,HOH,167,-4.7320432255026255,15.52751514891864,33.81974094414684
HW2,HOH,167,-3.314537818092127,16.036491798406352,33.66641952640532
MW,HOH,167,-4.1761102170494215,16.179068250919116,33.64831985367445
OW,HOH,168,-0.9268900000000002,13.08906,33.63288
HW1,HOH,168,-0.9944154123829624,12.83481657839083,34.55322381447966
HW2,HOH,168,-1.8050144529804122,13.392636958973366,33.402716641364584
MW,HOH,168,-1.0479445920321375,13.095375287991745,33.721231425375265
OW,HOH,169,-7.04763,10.25237,33.01263
HW1,HOH,169,-6.268292905623275,10.21964918416072,33.56741755721381
HW2,HOH,169,-7.073239491751807,11.1523404332664,32.68762397101207
MW,HOH,169,-6.951143773140484,10.363388414397305,33.04204480792705
OW,HOH,170,-3.3232100000000013,8.5662,31.27679
HW1,HOH,170,-2.5859653393681317,8.085479432345359,31.653101965799124
HW2,HOH,170,-2.9569854068658623,9.004355232205373,30.508589382143708
MW,HOH,170,-3.181952622161404,8.560751123511722,31.226623524400093
OW,HOH,171,-4.4063,9.64929,33.61571
HW1,HOH,171,-3.4493984687904904,9.670323209897264,33.62699148262925
HW2,HOH,171,-4.64850290949967,10.160722218191125,32.84369654077406
MW,HOH,171,-4.3148099535822695,9.717451998990704,33.51832712876433
OW,HOH,172,-8.768790000000001,13.9656,31.28761
HW1,HOH,172,-7.866074045308882,14.08977704129157,31.580739540753196
HW2,HOH,172,-9.296652079261566,14.444223637658903,31.926765190663286
MW,HOH,172,-8.720804181333014,14.042765759695854,31.406953693636595
OW,HOH,173,-7.708110000000001,12.87594,33.63288
HW1,HOH,173,-7.791239226306182,12.848069908532045,34.586058028248296
HW2,HOH,173,-7.8259945215843985,13.798994575575506,33.40858883057966
MW,HOH,173,-7.733842184960864,12.990534414366568,33.72618631194993
OW,HOH,174,-1.58737,10.25237,27.552370000000003
HW1,HOH,174,-1.0339440339337953,11.031561773755733,27.605470840813396
HW2,HOH,174,-1.8527176200661697,10.208628121046916,26.63371877856127
MW,HOH,174,-1.5504924960467517,10.346516459737721,27.44156910841462
OW,HOH,175,-0.9842900000000014,9.64929,30.1937
HW1,HOH,175,-1.6743657602885964,10.134102109333611,29.740952744342266
HW2,HOH,175,-0.277296511734318,9.582443501503526,29.551891912727267
MW,HOH,175,-0.9821243267065426,9.702794640942246,30.05358371029469
OW,HOH,176,-0.9268900000000002,12.87594,26.93213
HW1,HOH,176,-0.7889048041079327,13.161647369404466,27.83522079680983
HW2,HOH,176,-0.0720050221854146,12.979864425104525,26.51427144549423
MW,HOH,176,-0.7997906387869014,12.925817570604751,26.99424558134192
OW,HOH,177,-3.253540000000001,14.01471,25.88016
HW1,HOH,177,-2.539900707158816,13.48857663867085,25.519411838660787
HW2,HOH,177,-3.9905740666611242,13.855998588817224,25.290397194847504
MW,HOH,177,-3.2565348133069003,13.927041606466291,25.75848312837425
OW,HOH,178,-7.04763,15.71263,27.552370000000003
HW1,HOH,178,-7.9311314840792555,15.440560174333042,27.304089277044508
HW2,HOH,178,-6.983970855623966,16.620595499498865,27.256109115884176
MW,HOH,178,-7.1525797108798415,15.79403231833179,27.482662104400386
OW,HOH,179,-7.65071,16.31571,30.1937
HW1,HOH,179,-7.0864411050713025,16.198078455026486,29.429499871471425
HW2,HOH,179,-7.0785593959998305,16.700776636323788,30.857482359838315
MW,HOH,179,-7.50523459323585,16.34994491829721,30.18084531406727
OW,HOH,180,-4.4063,16.31571,26.94929
HW1,HOH,180,-5.173632192015416,16.284902862057518,27.520684851436915
HW2,HOH,180,-4.22040327033461,17.24912254932173,26.847223498304192
MW,HOH,180,-4.480730754199656,16.43125438259083,27.009369691213404
OW,HOH,181,-10.242370000000001,7.05763,33.01263
HW1,HOH,181,-9.422756601286597,6.718702105855108,32.652642091147534
HW2,HOH,181,-10.429006553840138,7.838169094028767,32.490938813891376
MW,HOH,181,-10.161341326990588,7.114161561624262,32.899764438386704
OW,HOH,182,-13.966790000000001,8.7438,31.27679
HW1,HOH,182,-13.191143929443266,8.20201986932625,31.421979919199064
HW2,HOH,182,-13.62234941835953,9.628797859085534,31.156906204042436
MW,HOH,182,-13.8234053946733,8.787736010158602,31.280029489093288
OW,HOH,183,-12.883700000000001,7.66071,33.61571
HW1,HOH,183,-13.179665177021356,7.3092931194492285,32.77598584424724
HW2,HOH,183,-13.382948472862136,8.469831746903537,33.72661705492706
MW,HOH,183,-12.985496941437773,7.719301745102367,33.52241261791599
OW,HOH,184,-8.52121,3.34441,31.28761
HW1,HOH,184,-8.589179630135543,3.2077504904716165,30.34265593966971
HW2,HOH,184,-9.4242414699808,3.30060029388585,31.602001445930878
MW,HOH,184,-8.645509855943164,3.321307763036668,31.206890377618933
OW,HOH,185,-9.581890000000001,4.43406,33.63288
HW1,HOH,185,-9.563186421785339,4.354300995592385,34.58656980343604
HW2,HOH,185,-10.51167064254456,4.502562470122123,33.41597355257025
MW,HOH,185,-9.698518856379009,4.432619027801371,33.727197158859994
OW,HOH,186,-15.702630000000001,1.59737,33.01263
HW1,HOH,186,-15.46731,2.505704099600554,32.82347879566112
HW2,HOH,186,-15.472940000000003,1.119067863805384,32.215943493328986
MW,HOH,186,-15.64310310965435,1.6524192796515986,32.886430878858754
OW,HOH,187,-16.30571,0.99429,30.3713
HW1,HOH,187,-16.63303492297122,0.26450603416728513,30.897132317108184
HW2,HOH,187,-15.806820485000387,1.5297920961912683,30.988206938361213
MW,HOH,187,-16.283747662293564,0.9694195766751381,30.517584411849203
OW,HOH,188,-13.061300000000001,0.99429,33.61571
HW1,HOH,188,-13.470020739407195,1.263727815839752,32.79316226723676
HW2,HOH,188,-13.676728310634774,1.2753129499325677,34.29283690913922
MW,HOH,188,-13.19240343476366,1.0647556193279968,33.597094380073884
OW,HOH,189,-16.36311,4.22094,33.63288
HW1,HOH,189,-16.72489291261147,5.106535815089705,33.600170464112765
HW2,HOH,189,-15.427927676853876,4.349449004267377,33.79147049813034
MW,HOH,189,-16.289707957387673,4.3507576520523505,33.64899428192093
OW,HOH,190,-10.242370000000001,1.59737,27.552370000000003
HW1,HOH,190,-11.155206613934354,1.8434214488462863,27.702077538826593
HW2,HOH,190,-10.02392090235894,1.9887851748389762,26.706607425487757
